1 	 -17.44087257085491 
2 	 -17.74039906815168 
3 	 -17.67897834300274 
4 	 -18.021595438929225 
5 	 -17.929500436762886 
6 	 -18.00073600475005 
7 	 -18.02074900716349 
8 	 -17.981194029587236 
9 	 -18.06428758720019 
10 	 -17.984562475635148 
11 	 -18.1998412126506 
12 	 -18.267586427391308 
13 	 -18.31343398213015 
14 	 -18.176349218195348 
15 	 -18.321650660139355 
16 	 -18.38248369604199 
17 	 -18.430396283601834 
18 	 -18.413629874685228 
19 	 -18.43032640499323 
20 	 -18.397312002560295 
21 	 -18.43410839665172 
22 	 -18.3849487589927 
23 	 -18.445129421828973 
24 	 -18.42774860310089 
25 	 -18.440460996025323 
26 	 -18.43782340652953 
27 	 -18.440307286090416 
28 	 -18.445663659661584 
29 	 -18.442479611898136 
30 	 -18.446569301100055 
31 	 -18.446606789274103 
32 	 -18.450076530224493 
33 	 -18.45592986282563 
34 	 -18.4712906128958 
35 	 -18.473430642518238 
36 	 -18.482683393154865 
37 	 -18.500119549172954 
38 	 -18.503083886271767 
39 	 -18.507108955495568 
40 	 -18.502340173360235 
41 	 -18.50550710263473 
42 	 -18.50089733288381 
43 	 -18.50610305111885 
44 	 -18.497671367648476 
45 	 -18.519703382965638 
46 	 -18.52790745704035 
47 	 -18.53322828482376 
48 	 -18.494360095240992 
49 	 -18.52660540447196 
50 	 -18.536644412702486 
51 	 -18.533718767833488 
52 	 -18.524156548728126 
53 	 -18.52992519003101 
54 	 -18.566206608769214 
55 	 -18.58712850135738 
56 	 -18.584998598357167 
57 	 -18.58811026649308 
58 	 -18.555613632923492 
59 	 -18.592684697721772 
60 	 -18.605912987709047 
61 	 -18.623348252876145 
62 	 -18.612817795901666 
63 	 -18.61674434859288 
64 	 -18.65102262202255 
65 	 -18.668857796561436 
66 	 -18.692893669339707 
67 	 -18.691038327210755 
68 	 -18.689465889313453 
69 	 -18.69635609904421 
70 	 -18.69561137425961 
71 	 -18.67495218366048 
72 	 -18.690411817842357 
73 	 -18.731776054740397 
74 	 -18.721804560372224 
75 	 -18.73705428050009 
76 	 -18.751697188598623 
77 	 -18.751175360302927 
78 	 -18.759526693155916 
79 	 -18.76278895739656 
80 	 -18.76195608224688 
81 	 -18.772873281476564 
82 	 -18.789373245938176 
83 	 -18.80126216945239 
84 	 -18.80898766685747 
85 	 -18.812303614472626 
86 	 -18.820205837766718 
87 	 -18.827412389341998 
88 	 -18.836581400727276 
89 	 -18.83889866620846 
90 	 -18.838042837866222 
91 	 -18.847042451851557 
92 	 -18.844502815402436 
93 	 -18.845972394731728 
94 	 -18.84387643200047 
95 	 -18.848587603009886 
96 	 -18.854690471213278 
97 	 -18.853832926560628 
98 	 -18.855605439472264 
99 	 -18.85643463171857 
100 	 -18.85656008498203 
101 	 -18.853837370799354 
102 	 -18.85981750106994 
103 	 -18.863712294018605 
104 	 -18.867151405640488 
105 	 -18.868913466943432 
106 	 -18.871248414136655 
107 	 -18.874597160355272 
108 	 -18.87637242674806 
109 	 -18.87701718938404 
110 	 -18.877073913420695 
111 	 -18.876154390177152 
112 	 -18.875011990215388 
113 	 -18.88181950153906 
114 	 -18.885377905900675 
115 	 -18.887251032442215 
116 	 -18.886863856846155 
117 	 -18.886729670340813 
118 	 -18.8916540190146 
119 	 -18.893335159441463 
120 	 -18.89556111118389 
121 	 -18.899362712648433 
122 	 -18.90271552631705 
123 	 -18.90618257223416 
124 	 -18.909626146755553 
125 	 -18.910941966468485 
126 	 -18.91079242006103 
127 	 -18.90785062807612 
128 	 -18.916795874707336 
129 	 -18.92280977694452 
130 	 -18.927462744876625 
131 	 -18.933944385073477 
132 	 -18.936996197567993 
133 	 -18.94141721173358 
134 	 -18.94302449561909 
135 	 -18.943778733387088 
136 	 -18.945539560020457 
137 	 -18.95332856995823 
138 	 -18.962412972017084 
139 	 -18.97056845277139 
140 	 -18.979181275461784 
141 	 -18.98693898566495 
142 	 -18.995728879269528 
143 	 -19.00407116134037 
144 	 -19.01031813323872 
145 	 -19.015814269224464 
146 	 -19.015912249127446 
147 	 -19.018206612177725 
148 	 -19.02361074551131 
149 	 -19.022848118475057 
150 	 -19.027922067443203 
151 	 -19.04089415908571 
152 	 -19.052719249132654 
153 	 -19.064510496347634 
154 	 -19.07326570612231 
155 	 -19.078012854783044 
156 	 -19.08590021947298 
157 	 -19.091548916266518 
158 	 -19.101599916087437 
159 	 -19.110990335362438 
160 	 -19.12610069127328 
161 	 -19.141713927013654 
162 	 -19.157429761669015 
163 	 -19.173658182210772 
164 	 -19.189693088387408 
165 	 -19.206312126514064 
166 	 -19.222220615737264 
167 	 -19.23922444649396 
168 	 -19.25299390635798 
169 	 -19.27073511492937 
170 	 -19.285350215542458 
171 	 -19.300972182101717 
172 	 -19.31689647018237 
173 	 -19.329648039052856 
174 	 -19.342211641923573 
175 	 -19.34638245173314 
176 	 -19.343462493593876 
177 	 -19.368062806464607 
178 	 -19.389706765771486 
179 	 -19.4109453885981 
180 	 -19.43135493473917 
181 	 -19.451390208229753 
182 	 -19.471291679612484 
183 	 -19.481165409707266 
184 	 -19.49936683785806 
185 	 -19.51649205375501 
186 	 -19.531633465295766 
187 	 -19.54444713194929 
188 	 -19.5620788852971 
189 	 -19.56781013324246 
190 	 -19.583463139988858 
191 	 -19.601745927014363 
192 	 -19.617567958133282 
193 	 -19.631797188715105 
194 	 -19.64307216767695 
195 	 -19.646203597071377 
196 	 -19.64505391044817 
197 	 -19.656579645784415 
198 	 -19.667630897655272 
199 	 -19.68155891523446 
200 	 -19.697451595146976 
201 	 -19.71422707590669 
202 	 -19.731664585840285 
203 	 -19.747390130200532 
204 	 -19.76386904402489 
205 	 -19.780263129965334 
206 	 -19.794409827247314 
207 	 -19.804175103405168 
208 	 -19.806500118360923 
209 	 -19.798964533234646 
210 	 -19.824852134649472 
211 	 -19.838183201486892 
212 	 -19.847188000344772 
213 	 -19.862966957237575 
214 	 -19.87779600683009 
215 	 -19.887115285454886 
216 	 -19.89351894296746 
217 	 -19.90741330600824 
218 	 -19.921697636717738 
219 	 -19.929271262016204 
220 	 -19.942577091464567 
221 	 -19.94977390652088 
222 	 -19.961930941437856 
223 	 -19.971415943602892 
224 	 -19.974104782341456 
225 	 -19.971587141107324 
226 	 -19.983804956851557 
227 	 -19.990650590766258 
228 	 -19.986775687633248 
229 	 -19.990067946514593 
230 	 -19.99922121804238 
231 	 -20.004862733136253 
