1 	 -19.617352578450635 
2 	 -20.015954647786305 
3 	 -18.576761621587778 
4 	 -20.030295980570788 
5 	 -20.044528205969552 
6 	 -20.04328129971997 
7 	 -20.4280216966795 
8 	 -20.547160385218817 
9 	 -19.928426838763247 
10 	 -20.45113639761143 
11 	 -20.429769086763137 
12 	 -20.597137279479014 
13 	 -20.59759505950466 
14 	 -20.632608186801807 
15 	 -20.69192747469854 
16 	 -20.551749920471593 
17 	 -20.20544589785037 
18 	 -20.750249769905235 
19 	 -20.865028378345738 
20 	 -20.854994093219478 
21 	 -20.807096595459818 
22 	 -20.827228109488942 
23 	 -20.710830190216118 
24 	 -20.85501435609667 
25 	 -20.883760802761234 
26 	 -20.882149333331295 
27 	 -20.89239501603197 
28 	 -20.91024984759108 
29 	 -20.919692449569986 
30 	 -20.93102719773949 
31 	 -20.944108735662127 
32 	 -20.946214421485706 
33 	 -20.961531977840973 
34 	 -20.974575363063444 
35 	 -20.971962578176175 
36 	 -20.975623875682913 
37 	 -20.980423640607018 
38 	 -20.985929706191484 
39 	 -20.97626023251316 
40 	 -20.985075638461446 
41 	 -20.986528067896515 
42 	 -20.985572209037826 
43 	 -20.988564834409445 
44 	 -20.988058862271885 
45 	 -20.9890531057627 
46 	 -20.988110169210778 
47 	 -20.989331199593487 
48 	 -20.988917542386325 
49 	 -20.98904103672418 
50 	 -20.988863533111463 
51 	 -20.989561261023027 
52 	 -20.989739169943544 
53 	 -20.98967422058637 
54 	 -20.989529803898584 
55 	 -20.98991992745703 
56 	 -20.98930290887974 
57 	 -20.989991346143917 
58 	 -20.990048794145334 
59 	 -20.990121208351553 
60 	 -20.990148554994594 
61 	 -20.9901994678052 
62 	 -20.990158282754958 
63 	 -20.990227708113814 
64 	 -20.990187263199658 
65 	 -20.990238455120394 
66 	 -20.990220591865565 
67 	 -20.99024117517067 
68 	 -20.99025360211413 
69 	 -20.99026631573629 
70 	 -20.9902605700804 
71 	 -20.990265120309417 
72 	 -20.99025830148273 
73 	 -20.99026599602104 
74 	 -20.990255022883275 
75 	 -20.99026609355634 
76 	 -20.99026597414834 
77 	 -20.990268563271822 
78 	 -20.990268153031998 
79 	 -20.990267203320027 
80 	 -20.990270386148577 
81 	 -20.990270142704166 
82 	 -20.990268553291227 
83 	 -20.990271270947336 
84 	 -20.990269947417016 
85 	 -20.99027176588954 
86 	 -20.990271909846673 
87 	 -20.990272298312014 
88 	 -20.99027062809259 
89 	 -20.99027234460666 
90 	 -20.990272041808655 
91 	 -20.990272414085542 
92 	 -20.990272166360633 
93 	 -20.99027253726799 
94 	 -20.99027169756159 
95 	 -20.990272811916935 
96 	 -20.99027244421246 
97 	 -20.99027274262044 
98 	 -20.990272662311487 
99 	 -20.990272793952144 
100 	 -20.990272763899647 
101 	 -20.990272751585653 
102 	 -20.99027264226173 
103 	 -20.99027282893111 
104 	 -20.990272834624697 
105 	 -20.990272826474115 
106 	 -20.99027284413673 
107 	 -20.99027279940935 
108 	 -20.990272855505797 
109 	 -20.99027286915353 
110 	 -20.990272850604978 
111 	 -20.99027286574703 
112 	 -20.990272870108868 
113 	 -20.99027286450167 
114 	 -20.990272866533097 
115 	 -20.990272871489132 
116 	 -20.990272870839494 
117 	 -20.990272863788494 
